YEAR,DOY,Hour,Kp index,R (Sunspot No.),"Dst-index, nT","ap_index, nT",f10.7_index
2021,193,22,23,23,11,9,74.0
2021,193,23,23,23,5,9,74.0
2021,194,0,23,19,-7,9,74.3
2021,194,1,23,19,-15,9,74.3
2021,194,2,23,19,-15,9,74.3
2021,194,3,10,19,-12,4,74.3
2021,194,4,10,19,-7,4,74.3
2021,194,5,10,19,-6,4,74.3
2021,194,6,3,19,-4,2,74.3
2021,194,7,3,19,1,2,74.3
2021,194,8,3,19,3,2,74.3
2021,194,9,7,19,4,3,74.3
2021,194,10,7,19,3,3,74.3
2021,194,11,7,19,2,3,74.3
2021,194,12,7,19,3,3,74.3
2021,194,13,7,19,4,3,74.3
2021,194,14,7,19,1,3,74.3
2021,194,15,7,19,0,3,74.3
2021,194,16,7,19,-1,3,74.3
2021,194,17,7,19,-2,3,74.3
2021,194,18,10,19,0,4,74.3
2021,194,19,10,19,-1,4,74.3
2021,194,20,10,19,-2,4,74.3
2021,194,21,13,19,-4,5,74.3
2021,194,22,13,19,-3,5,74.3
2021,194,23,13,19,-2,5,74.3
2021,195,0,0,29,-2,0,74.5
2021,195,1,0,29,-3,0,74.5
2021,195,2,0,29,-4,0,74.5
2021,195,3,7,29,-2,3,74.5
2021,195,4,7,29,0,3,74.5
2021,195,5,7,29,2,3,74.5
2021,195,6,10,29,2,4,74.5
2021,195,7,10,29,2,4,74.5
2021,195,8,10,29,6,4,74.5
2021,195,9,23,29,8,9,74.5
2021,195,10,23,29,20,9,74.5
2021,195,11,23,29,17,9,74.5
2021,195,12,37,29,15,22,74.5
2021,195,13,37,29,16,22,74.5
2021,195,14,37,29,14,22,74.5
2021,195,15,43,29,12,32,74.5
2021,195,16,43,29,5,32,74.5
2021,195,17,43,29,-7,32,74.5
2021,195,18,40,29,-26,27,74.5
2021,195,19,40,29,-32,27,74.5
2021,195,20,40,29,-33,27,74.5
2021,195,21,30,29,-27,15,74.5
2021,195,22,30,29,-32,15,74.5
2021,195,23,30,29,-33,15,74.5
2021,196,0,17,22,-34,6,75.9
2021,196,1,17,22,-33,6,75.9
2021,196,2,17,22,-30,6,75.9
2021,196,3,20,22,-24,7,75.9
2021,196,4,20,22,-17,7,75.9
2021,196,5,20,22,-18,7,75.9
2021,196,6,17,22,-16,6,75.9
2021,196,7,17,22,-13,6,75.9
2021,196,8,17,22,-14,6,75.9
2021,196,9,23,22,-15,9,75.9
2021,196,10,23,22,-13,9,75.9
2021,196,11,23,22,-8,9,75.9
2021,196,12,23,22,-8,9,75.9
2021,196,13,23,22,-10,9,75.9
2021,196,14,23,22,-6,9,75.9
2021,196,15,23,22,-7,9,75.9
2021,196,16,23,22,-9,9,75.9
2021,196,17,23,22,-11,9,75.9
2021,196,18,27,22,-11,12,75.9
2021,196,19,27,22,-13,12,75.9
2021,196,20,27,22,-19,12,75.9
2021,196,21,23,22,-18,9,75.9
2021,196,22,23,22,-13,9,75.9
2021,196,23,23,22,-11,9,75.9
2021,197,0,17,35,-20,6,77.5
2021,197,1,17,35,-23,6,77.5
2021,197,2,17,35,-19,6,77.5
2021,197,3,3,35,-13,2,77.5
2021,197,4,3,35,-8,2,77.5
2021,197,5,3,35,-7,2,77.5
2021,197,6,3,35,-5,2,77.5
2021,197,7,3,35,-3,2,77.5
2021,197,8,3,35,-1,2,77.5
2021,197,9,3,35,-1,2,77.5
2021,197,10,3,35,-1,2,77.5
2021,197,11,3,35,-1,2,77.5
2021,197,12,7,35,-2,3,77.5
2021,197,13,7,35,-2,3,77.5
2021,197,14,7,35,-2,3,77.5
2021,197,15,10,35,-3,4,77.5
2021,197,16,10,35,-6,4,77.5
2021,197,17,10,35,-5,4,77.5
2021,197,18,17,35,-1,6,77.5
2021,197,19,17,35,1,6,77.5
2021,197,20,17,35,1,6,77.5
2021,197,21,7,35,4,3,77.5
2021,197,22,7,35,4,3,77.5
2021,197,23,7,35,1,3,77.5
2021,198,0,10,50,-5,4,80.0
2021,198,1,10,50,-11,4,80.0
2021,198,2,10,50,-13,4,80.0
2021,198,3,7,50,-10,3,80.0
2021,198,4,7,50,-4,3,80.0
2021,198,5,7,50,0,3,80.0
2021,198,6,3,50,2,2,80.0
2021,198,7,3,50,2,2,80.0
2021,198,8,3,50,4,2,80.0
2021,198,9,3,50,4,2,80.0
2021,198,10,3,50,4,2,80.0
2021,198,11,3,50,2,2,80.0
2021,198,12,10,50,1,4,80.0
2021,198,13,10,50,1,4,80.0
2021,198,14,10,50,7,4,80.0
2021,198,15,17,50,6,6,80.0
2021,198,16,17,50,3,6,80.0
2021,198,17,17,50,2,6,80.0
2021,198,18,10,50,4,4,80.0
2021,198,19,10,50,4,4,80.0
2021,198,20,10,50,6,4,80.0
2021,198,21,3,50,11,2,80.0
2021,198,22,3,50,12,2,80.0
2021,198,23,3,50,10,2,80.0
2021,199,0,3,48,7,2,83.0
2021,199,1,3,48,4,2,83.0
2021,199,2,3,48,1,2,83.0
2021,199,3,3,48,1,2,83.0
2021,199,4,3,48,3,2,83.0
2021,199,5,3,48,5,2,83.0
2021,199,6,3,48,9,2,83.0
2021,199,7,3,48,11,2,83.0
2021,199,8,3,48,14,2,83.0
2021,199,9,10,48,11,4,83.0
2021,199,10,10,48,13,4,83.0
2021,199,11,10,48,10,4,83.0
2021,199,12,13,48,7,5,83.0
2021,199,13,13,48,9,5,83.0
2021,199,14,13,48,8,5,83.0
2021,199,15,10,48,5,4,83.0
2021,199,16,10,48,0,4,83.0
2021,199,17,10,48,-1,4,83.0
2021,199,18,3,48,4,2,83.0
2021,199,19,3,48,3,2,83.0
2021,199,20,3,48,5,2,83.0
2021,199,21,20,48,8,7,83.0
2021,199,22,20,48,11,7,83.0
2021,199,23,20,48,7,7,83.0
2021,200,0,17,49,2,6,85.3
2021,200,1,17,49,4,6,85.3
2021,200,2,17,49,10,6,85.3
2021,200,3,20,49,8,7,85.3
2021,200,4,20,49,8,7,85.3
2021,200,5,20,49,3,7,85.3
2021,200,6,27,49,7,12,85.3
2021,200,7,27,49,10,12,85.3
2021,200,8,27,49,8,12,85.3
2021,200,9,3,49,3,2,85.3
2021,200,10,3,49,5,2,85.3
2021,200,11,3,49,7,2,85.3
2021,200,12,17,49,21,6,85.3
2021,200,13,17,49,20,6,85.3
2021,200,14,17,49,16,6,85.3
2021,200,15,17,49,22,6,85.3
2021,200,16,17,49,16,6,85.3
2021,200,17,17,49,4,6,85.3
2021,200,18,23,49,0,9,85.3
2021,200,19,23,49,2,9,85.3
2021,200,20,23,49,4,9,85.3
2021,200,21,17,49,5,6,85.3
2021,200,22,17,49,1,6,85.3
2021,200,23,17,49,-3,6,85.3
2021,201,0,23,46,-4,9,89.8
2021,201,1,23,46,-7,9,89.8
2021,201,2,23,46,-9,9,89.8
2021,201,3,13,46,-4,5,89.8
2021,201,4,13,46,-1,5,89.8
2021,201,5,13,46,1,5,89.8
2021,201,6,30,46,6,15,89.8
2021,201,7,30,46,6,15,89.8
2021,201,8,30,46,6,15,89.8
2021,201,9,17,46,2,6,89.8
2021,201,10,17,46,4,6,89.8
2021,201,11,17,46,10,6,89.8
2021,201,12,13,46,17,5,89.8
2021,201,13,13,46,19,5,89.8
2021,201,14,13,46,16,5,89.8
2021,201,15,23,46,15,9,89.8
2021,201,16,23,46,14,9,89.8
2021,201,17,23,46,6,9,89.8
2021,201,18,33,46,-5,18,89.8
2021,201,19,33,46,-11,18,89.8
2021,201,20,33,46,-12,18,89.8
2021,201,21,27,46,-7,12,89.8
2021,201,22,27,46,-13,12,89.8
2021,201,23,27,46,-19,12,89.8
2021,202,0,20,72,-15,7,96.5
2021,202,1,20,72,-13,7,96.5
2021,202,2,20,72,-15,7,96.5
2021,202,3,20,72,-13,7,96.5
2021,202,4,20,72,-13,7,96.5
2021,202,5,20,72,-12,7,96.5
2021,202,6,10,72,-8,4,96.5
2021,202,7,10,72,-6,4,96.5
2021,202,8,10,72,-5,4,96.5
2021,202,9,13,72,-4,5,96.5
2021,202,10,13,72,-4,5,96.5
2021,202,11,13,72,4,5,96.5
2021,202,12,20,72,10,7,96.5
2021,202,13,20,72,6,7,96.5
2021,202,14,20,72,2,7,96.5
2021,202,15,23,72,-2,9,96.5
2021,202,16,23,72,-5,9,96.5
2021,202,17,23,72,-6,9,96.5
2021,202,18,7,72,-14,3,96.5
2021,202,19,7,72,-16,3,96.5
2021,202,20,7,72,-14,3,96.5
2021,202,21,0,72,-14,0,96.5
2021,202,22,0,72,-14,0,96.5
2021,202,23,0,72,-11,0,96.5
2021,203,0,13,75,-14,5,91.8
2021,203,1,13,75,-17,5,91.8
2021,203,2,13,75,-16,5,91.8
2021,203,3,17,75,-14,6,91.8
2021,203,4,17,75,-9,6,91.8
2021,203,5,17,75,-13,6,91.8
2021,203,6,33,75,-18,18,91.8
2021,203,7,33,75,-26,18,91.8
2021,203,8,33,75,-28,18,91.8
2021,203,9,30,75,-26,15,91.8
2021,203,10,30,75,-30,15,91.8
2021,203,11,30,75,-29,15,91.8
2021,203,12,30,75,-25,15,91.8
2021,203,13,30,75,-21,15,91.8
2021,203,14,30,75,-19,15,91.8
2021,203,15,10,75,-16,4,91.8
2021,203,16,10,75,-14,4,91.8
2021,203,17,10,75,-23,4,91.8
2021,203,18,7,75,-24,3,91.8
2021,203,19,7,75,-23,3,91.8
2021,203,20,7,75,-20,3,91.8
2021,203,21,3,75,-17,2,91.8
2021,203,22,3,75,-15,2,91.8
2021,203,23,3,75,-16,2,91.8
2021,204,0,0,55,-17,0,90.2
2021,204,1,0,55,-15,0,90.2
2021,204,2,0,55,-12,0,90.2
2021,204,3,3,55,-12,2,90.2
2021,204,4,3,55,-9,2,90.2
2021,204,5,3,55,-7,2,90.2
2021,204,6,7,55,-8,3,90.2
2021,204,7,7,55,-9,3,90.2
2021,204,8,7,55,-10,3,90.2
2021,204,9,7,55,-9,3,90.2
2021,204,10,7,55,-10,3,90.2
2021,204,11,7,55,-9,3,90.2
2021,204,12,7,55,-3,3,90.2
2021,204,13,7,55,0,3,90.2
2021,204,14,7,55,2,3,90.2
2021,204,15,7,55,1,3,90.2
2021,204,16,7,55,7,3,90.2
2021,204,17,7,55,10,3,90.2
2021,204,18,3,55,-8,2,90.2
2021,204,19,3,55,-10,2,90.2
2021,204,20,3,55,-7,2,90.2
2021,204,21,13,55,-7,5,90.2
2021,204,22,13,55,-6,5,90.2
2021,204,23,13,55,-4,5,90.2
2021,205,0,3,31,0,2,86.5
2021,205,1,3,31,-1,2,86.5
2021,205,2,3,31,-2,2,86.5
2021,205,3,10,31,0,4,86.5
2021,205,4,10,31,0,4,86.5
2021,205,5,10,31,0,4,86.5
2021,205,6,7,31,-2,3,86.5
2021,205,7,7,31,-4,3,86.5
2021,205,8,7,31,-3,3,86.5
2021,205,9,7,31,-4,3,86.5
2021,205,10,7,31,-5,3,86.5
2021,205,11,7,31,-8,3,86.5
2021,205,12,3,31,-8,2,86.5
2021,205,13,3,31,-7,2,86.5
2021,205,14,3,31,-7,2,86.5
2021,205,15,7,31,-6,3,86.5
2021,205,16,7,31,-6,3,86.5
2021,205,17,7,31,-7,3,86.5
2021,205,18,3,31,-4,2,86.5
2021,205,19,3,31,-3,2,86.5
2021,205,20,3,31,-5,2,86.5
2021,205,21,13,31,-6,5,86.5
2021,205,22,13,31,-6,5,86.5
2021,205,23,13,31,-8,5,86.5
2021,206,0,3,36,-6,2,84.2
2021,206,1,3,36,-4,2,84.2
2021,206,2,3,36,-6,2,84.2
2021,206,3,7,36,-3,3,84.2
2021,206,4,7,36,0,3,84.2
2021,206,5,7,36,1,3,84.2
2021,206,6,3,36,1,2,84.2
2021,206,7,3,36,2,2,84.2
2021,206,8,3,36,3,2,84.2
2021,206,9,3,36,2,2,84.2
2021,206,10,3,36,3,2,84.2
2021,206,11,3,36,5,2,84.2
2021,206,12,3,36,5,2,84.2
2021,206,13,3,36,4,2,84.2
2021,206,14,3,36,1,2,84.2
2021,206,15,3,36,0,2,84.2
2021,206,16,3,36,-1,2,84.2
2021,206,17,3,36,-1,2,84.2
2021,206,18,3,36,3,2,84.2
2021,206,19,3,36,6,2,84.2
2021,206,20,3,36,4,2,84.2
2021,206,21,10,36,3,4,84.2
2021,206,22,10,36,3,4,84.2
2021,206,23,10,36,5,4,84.2
2021,207,0,7,31,5,3,83.4
2021,207,1,7,31,3,3,83.4
2021,207,2,7,31,2,3,83.4
2021,207,3,10,31,-1,4,83.4
2021,207,4,10,31,-4,4,83.4
2021,207,5,10,31,-4,4,83.4
2021,207,6,7,31,-1,3,83.4
2021,207,7,7,31,0,3,83.4
2021,207,8,7,31,2,3,83.4
2021,207,9,3,31,4,2,83.4
2021,207,10,3,31,5,2,83.4
2021,207,11,3,31,4,2,83.4
2021,207,12,7,31,0,3,83.4
2021,207,13,7,31,1,3,83.4
2021,207,14,7,31,3,3,83.4
2021,207,15,3,31,5,2,83.4
2021,207,16,3,31,5,2,83.4
2021,207,17,3,31,4,2,83.4
2021,207,18,10,31,9,4,83.4
2021,207,19,10,31,11,4,83.4
2021,207,20,10,31,12,4,83.4
2021,207,21,10,31,15,4,83.4
2021,207,22,10,31,15,4,83.4
2021,207,23,10,31,14,4,83.4
2021,208,0,0,21,9,0,82.1
2021,208,1,0,21,4,0,82.1
2021,208,2,0,21,5,0,82.1
2021,208,3,3,21,8,2,82.1
2021,208,4,3,21,11,2,82.1
2021,208,5,3,21,12,2,82.1
2021,208,6,10,21,13,4,82.1
2021,208,7,10,21,13,4,82.1
2021,208,8,10,21,15,4,82.1
2021,208,9,13,21,16,5,82.1
2021,208,10,13,21,17,5,82.1
2021,208,11,13,21,19,5,82.1
2021,208,12,7,21,19,3,82.1
2021,208,13,7,21,21,3,82.1
2021,208,14,7,21,22,3,82.1
2021,208,15,10,21,13,4,82.1
2021,208,16,10,21,7,4,82.1
2021,208,17,10,21,9,4,82.1
2021,208,18,10,21,19,4,82.1
2021,208,19,10,21,25,4,82.1
2021,208,20,10,21,33,4,82.1
2021,208,21,27,21,35,12,82.1
2021,208,22,27,21,33,12,82.1
2021,208,23,27,21,28,12,82.1
2021,209,0,37,7,21,22,81.2
2021,209,1,37,7,18,22,81.2
2021,209,2,37,7,14,22,81.2
2021,209,3,30,7,3,15,81.2
2021,209,4,30,7,-1,15,81.2
2021,209,5,30,7,4,15,81.2
2021,209,6,27,7,4,12,81.2
2021,209,7,27,7,5,12,81.2
2021,209,8,27,7,5,12,81.2
2021,209,9,23,7,7,9,81.2
2021,209,10,23,7,8,9,81.2
2021,209,11,23,7,8,9,81.2
2021,209,12,20,7,15,7,81.2
2021,209,13,20,7,17,7,81.2
2021,209,14,20,7,13,7,81.2
2021,209,15,27,7,6,12,81.2
2021,209,16,27,7,-4,12,81.2
2021,209,17,27,7,-11,12,81.2
2021,209,18,37,7,-15,22,81.2
2021,209,19,37,7,-7,22,81.2
2021,209,20,37,7,-1,22,81.2
2021,209,21,10,7,1,4,81.2
2021,209,22,10,7,-2,4,81.2
2021,209,23,10,7,-7,4,81.2
2021,210,0,20,4,-11,7,78.1
2021,210,1,20,4,-13,7,78.1
2021,210,2,20,4,-14,7,78.1
2021,210,3,30,4,-12,15,78.1
2021,210,4,30,4,-11,15,78.1
2021,210,5,30,4,-14,15,78.1
2021,210,6,23,4,-11,9,78.1
2021,210,7,23,4,-9,9,78.1
2021,210,8,23,4,-6,9,78.1
2021,210,9,17,4,-3,6,78.1
2021,210,10,17,4,-5,6,78.1
2021,210,11,17,4,-7,6,78.1
2021,210,12,13,4,-3,5,78.1
2021,210,13,13,4,-2,5,78.1
2021,210,14,13,4,-3,5,78.1
2021,210,15,13,4,-7,5,78.1
2021,210,16,13,4,-8,5,78.1
2021,210,17,13,4,-7,5,78.1
2021,210,18,13,4,-2,5,78.1
2021,210,19,13,4,-3,5,78.1
2021,210,20,13,4,-7,5,78.1
2021,210,21,23,4,-7,9,78.1
2021,210,22,23,4,-3,9,78.1
2021,210,23,23,4,0,9,78.1
2021,211,0,3,0,-1,2,77.8
2021,211,1,3,0,-4,2,77.8
2021,211,2,3,0,-5,2,77.8
2021,211,3,13,0,-6,5,77.8
2021,211,4,13,0,-3,5,77.8
2021,211,5,13,0,-2,5,77.8
2021,211,6,17,0,-3,6,77.8
2021,211,7,17,0,-9,6,77.8
2021,211,8,17,0,-6,6,77.8
2021,211,9,17,0,-3,6,77.8
2021,211,10,17,0,2,6,77.8
2021,211,11,17,0,6,6,77.8
2021,211,12,23,0,5,9,77.8
2021,211,13,23,0,11,9,77.8
2021,211,14,23,0,15,9,77.8
2021,211,15,17,0,41,6,77.8
2021,211,16,17,0,39,6,77.8
2021,211,17,17,0,57,6,77.8
2021,211,18,17,0,47,6,77.8
2021,211,19,17,0,21,6,77.8
2021,211,20,17,0,9,6,77.8
2021,211,21,17,0,9,6,77.8
2021,211,22,17,0,8,6,77.8
2021,211,23,17,0,8,6,77.8
2021,212,0,17,2,2,6,78.2
2021,212,1,17,2,2,6,78.2
2021,212,2,17,2,7,6,78.2
2021,212,3,13,2,11,5,78.2
2021,212,4,13,2,11,5,78.2
2021,212,5,13,2,9,5,78.2
2021,212,6,23,2,10,9,78.2
2021,212,7,23,2,9,9,78.2
2021,212,8,23,2,7,9,78.2
2021,212,9,13,2,6,5,78.2
2021,212,10,13,2,4,5,78.2
2021,212,11,13,2,4,5,78.2
2021,212,12,13,2,7,5,78.2
2021,212,13,13,2,8,5,78.2
2021,212,14,13,2,10,5,78.2
2021,212,15,10,2,12,4,78.2
2021,212,16,10,2,8,4,78.2
2021,212,17,10,2,4,4,78.2
2021,212,18,17,2,8,6,78.2
2021,212,19,17,2,8,6,78.2
2021,212,20,17,2,8,6,78.2
2021,212,21,10,2,8,4,78.2
2021,212,22,10,2,6,4,78.2
2021,212,23,10,2,7,4,78.2
2021,213,0,10,8,-1,4,77.2
2021,213,1,10,8,0,4,77.2
2021,213,2,10,8,-1,4,77.2
2021,213,3,3,8,-2,2,77.2
2021,213,4,3,8,-1,2,77.2
2021,213,5,3,8,-1,2,77.2
2021,213,6,0,8,-1,0,77.2
2021,213,7,0,8,-3,0,77.2
2021,213,8,0,8,-3,0,77.2
2021,213,9,7,8,-4,3,77.2
2021,213,10,7,8,-5,3,77.2
2021,213,11,7,8,-5,3,77.2
2021,213,12,10,8,-3,4,77.2
2021,213,13,10,8,-5,4,77.2
2021,213,14,10,8,-5,4,77.2
2021,213,15,10,8,-4,4,77.2
2021,213,16,10,8,-4,4,77.2
2021,213,17,10,8,-5,4,77.2
2021,213,18,13,8,-4,5,77.2
2021,213,19,13,8,-4,5,77.2
2021,213,20,13,8,-5,5,77.2
2021,213,21,7,8,-7,3,77.2
2021,213,22,7,8,-4,3,77.2
2021,213,23,7,8,-2,3,77.2
2021,214,0,10,13,1,4,76.8
2021,214,1,10,13,0,4,76.8
2021,214,2,10,13,-2,4,76.8
2021,214,3,3,13,-2,2,76.8
2021,214,4,3,13,-1,2,76.8
2021,214,5,3,13,-1,2,76.8
2021,214,6,3,13,-1,2,76.8
2021,214,7,3,13,-4,2,76.8
2021,214,8,3,13,-4,2,76.8
2021,214,9,17,13,-5,6,76.8
2021,214,10,17,13,3,6,76.8
2021,214,11,17,13,9,6,76.8
2021,214,12,27,13,16,12,76.8
2021,214,13,27,13,19,12,76.8
2021,214,14,27,13,17,12,76.8
2021,214,15,40,13,9,27,76.8
2021,214,16,40,13,-1,27,76.8
2021,214,17,40,13,-12,27,76.8
2021,214,18,47,13,-28,39,76.8
2021,214,19,47,13,-38,39,76.8
2021,214,20,47,13,-22,39,76.8
2021,214,21,40,13,-19,27,76.8
2021,214,22,40,13,-3,27,76.8
2021,214,23,40,13,-8,27,76.8
2021,215,0,37,17,-9,22,78.1
2021,215,1,37,17,-18,22,78.1
2021,215,2,37,17,-25,22,78.1
2021,215,3,23,17,-20,9,78.1
2021,215,4,23,17,-22,9,78.1
2021,215,5,23,17,-24,9,78.1
2021,215,6,23,17,-25,9,78.1
2021,215,7,23,17,-27,9,78.1
2021,215,8,23,17,-28,9,78.1
2021,215,9,20,17,-25,7,78.1
2021,215,10,20,17,-25,7,78.1
2021,215,11,20,17,-26,7,78.1
2021,215,12,23,17,-23,9,78.1
2021,215,13,23,17,-23,9,78.1
2021,215,14,23,17,-22,9,78.1
2021,215,15,10,17,-25,4,78.1
2021,215,16,10,17,-27,4,78.1
2021,215,17,10,17,-30,4,78.1
2021,215,18,7,17,-32,3,78.1
2021,215,19,7,17,-35,3,78.1
2021,215,20,7,17,-32,3,78.1
2021,215,21,13,17,-32,5,78.1
2021,215,22,13,17,-33,5,78.1
2021,215,23,13,17,-32,5,78.1
2021,216,0,20,17,-27,7,72.8
2021,216,1,20,17,-21,7,72.8
2021,216,2,20,17,-21,7,72.8
2021,216,3,13,17,-17,5,72.8
2021,216,4,13,17,-15,5,72.8
2021,216,5,13,17,-14,5,72.8
2021,216,6,13,17,-10,5,72.8
2021,216,7,13,17,-11,5,72.8
2021,216,8,13,17,-12,5,72.8
2021,216,9,13,17,-16,5,72.8
2021,216,10,13,17,-16,5,72.8
2021,216,11,13,17,-11,5,72.8
2021,216,12,7,17,-4,3,72.8
2021,216,13,7,17,-7,3,72.8
2021,216,14,7,17,-5,3,72.8
2021,216,15,13,17,-6,5,72.8
2021,216,16,13,17,-4,5,72.8
2021,216,17,13,17,-4,5,72.8
2021,216,18,3,17,-8,2,72.8
2021,216,19,3,17,-9,2,72.8
2021,216,20,3,17,-8,2,72.8
2021,216,21,0,17,-6,0,72.8
2021,216,22,0,17,-7,0,72.8
2021,216,23,0,17,-8,0,72.8
2021,217,0,0,24,-7,0,76.5
2021,217,1,0,24,-7,0,76.5
2021,217,2,0,24,-9,0,76.5
2021,217,3,0,24,-11,0,76.5
2021,217,4,0,24,-11,0,76.5
2021,217,5,0,24,-8,0,76.5
2021,217,6,0,24,-6,0,76.5
2021,217,7,0,24,-6,0,76.5
2021,217,8,0,24,-7,0,76.5
2021,217,9,3,24,-8,2,76.5
2021,217,10,3,24,-10,2,76.5
2021,217,11,3,24,-9,2,76.5
2021,217,12,3,24,-8,2,76.5
2021,217,13,3,24,-9,2,76.5
2021,217,14,3,24,-7,2,76.5
2021,217,15,10,24,-5,4,76.5
2021,217,16,10,24,-2,4,76.5
2021,217,17,10,24,-3,4,76.5
2021,217,18,7,24,-3,3,76.5
2021,217,19,7,24,-2,3,76.5
2021,217,20,7,24,0,3,76.5
2021,217,21,0,24,1,0,76.5
2021,217,22,0,24,1,0,76.5
2021,217,23,0,24,1,0,76.5
2021,218,0,7,9,0,3,76.5
2021,218,1,7,9,2,3,76.5
2021,218,2,7,9,2,3,76.5
2021,218,3,20,9,5,7,76.5
2021,218,4,20,9,9,7,76.5
2021,218,5,20,9,9,7,76.5
2021,218,6,10,9,10,4,76.5
2021,218,7,10,9,9,4,76.5
2021,218,8,10,9,4,4,76.5
2021,218,9,10,9,-1,4,76.5
2021,218,10,10,9,-1,4,76.5
2021,218,11,10,9,2,4,76.5
2021,218,12,13,9,2,5,76.5
2021,218,13,13,9,1,5,76.5
2021,218,14,13,9,4,5,76.5
2021,218,15,23,9,0,9,76.5
2021,218,16,23,9,-4,9,76.5
2021,218,17,23,9,-10,9,76.5
2021,218,18,20,9,-13,7,76.5
2021,218,19,20,9,-18,7,76.5
2021,218,20,20,9,-20,7,76.5
2021,218,21,27,9,-23,12,76.5
2021,218,22,27,9,-26,12,76.5
2021,218,23,27,9,-30,12,76.5
2021,219,0,27,0,-28,12,75.8
2021,219,1,27,0,-30,12,75.8
2021,219,2,27,0,-32,12,75.8
2021,219,3,27,0,-36,12,75.8
2021,219,4,27,0,-35,12,75.8
2021,219,5,27,0,-33,12,75.8
2021,219,6,23,0,-38,9,75.8
2021,219,7,23,0,-30,9,75.8
2021,219,8,23,0,-24,9,75.8
2021,219,9,23,0,-19,9,75.8
2021,219,10,23,0,-17,9,75.8
2021,219,11,23,0,-20,9,75.8
2021,219,12,27,0,-15,12,75.8
2021,219,13,27,0,-14,12,75.8
2021,219,14,27,0,-20,12,75.8
2021,219,15,27,0,-19,12,75.8
2021,219,16,27,0,-16,12,75.8
2021,219,17,27,0,-19,12,75.8
2021,219,18,23,0,-21,9,75.8
2021,219,19,23,0,-22,9,75.8
2021,219,20,23,0,-21,9,75.8
2021,219,21,13,0,-20,5,75.8
2021,219,22,13,0,-19,5,75.8
2021,219,23,13,0,-21,5,75.8
2021,220,0,23,0,-23,9,75.5
2021,220,1,23,0,-23,9,75.5
2021,220,2,23,0,-22,9,75.5
2021,220,3,7,0,-18,3,75.5
2021,220,4,7,0,-12,3,75.5
2021,220,5,7,0,-10,3,75.5
2021,220,6,3,0,-9,2,75.5
2021,220,7,3,0,-9,2,75.5
2021,220,8,3,0,-9,2,75.5
2021,220,9,3,0,-9,2,75.5
2021,220,10,3,0,-12,2,75.5
2021,220,11,3,0,-11,2,75.5
2021,220,12,10,0,-7,4,75.5
2021,220,13,10,0,-8,4,75.5
2021,220,14,10,0,-8,4,75.5
2021,220,15,10,0,-8,4,75.5
2021,220,16,10,0,-6,4,75.5
2021,220,17,10,0,-4,4,75.5
2021,220,18,10,0,-3,4,75.5
2021,220,19,10,0,-7,4,75.5
2021,220,20,10,0,-7,4,75.5
2021,220,21,13,0,-9,5,75.5
2021,220,22,13,0,-9,5,75.5
2021,220,23,13,0,-8,5,75.5
2021,221,0,13,7,-6,5,75.0
2021,221,1,13,7,-3,5,75.0
2021,221,2,13,7,0,5,75.0
2021,221,3,7,7,0,3,75.0
2021,221,4,7,7,0,3,75.0
2021,221,5,7,7,1,3,75.0
2021,221,6,17,7,-1,6,75.0
2021,221,7,17,7,1,6,75.0
2021,221,8,17,7,3,6,75.0
2021,221,9,10,7,-1,4,75.0
2021,221,10,10,7,-4,4,75.0
2021,221,11,10,7,-5,4,75.0
2021,221,12,7,7,-4,3,75.0
2021,221,13,7,7,-4,3,75.0
2021,221,14,7,7,-4,3,75.0
2021,221,15,3,7,0,2,75.0
2021,221,16,3,7,3,2,75.0
2021,221,17,3,7,2,2,75.0
2021,221,18,10,7,-1,4,75.0
2021,221,19,10,7,-3,4,75.0
2021,221,20,10,7,-2,4,75.0
2021,221,21,3,7,-3,2,75.0
2021,221,22,3,7,-5,2,75.0
2021,221,23,3,7,-3,2,75.0
2021,222,0,17,0,1,6,75.3
2021,222,1,17,0,10,6,75.3
2021,222,2,17,0,13,6,75.3
2021,222,3,20,0,9,7,75.3
2021,222,4,20,0,5,7,75.3
2021,222,5,20,0,6,7,75.3
2021,222,6,10,0,5,4,75.3
2021,222,7,10,0,4,4,75.3
2021,222,8,10,0,-2,4,75.3
2021,222,9,13,0,-4,5,75.3
2021,222,10,13,0,-3,5,75.3
2021,222,11,13,0,1,5,75.3
2021,222,12,20,0,3,7,75.3
2021,222,13,20,0,1,7,75.3
2021,222,14,20,0,2,7,75.3
2021,222,15,13,0,17,5,75.3
2021,222,16,13,0,-1,5,75.3
2021,222,17,13,0,0,5,75.3
2021,222,18,10,0,-2,4,75.3
2021,222,19,10,0,-4,4,75.3
2021,222,20,10,0,-4,4,75.3
2021,222,21,23,0,-5,9,75.3
2021,222,22,23,0,-3,9,75.3
2021,222,23,23,0,-3,9,75.3
2021,223,0,23,19,1,9,75.8
2021,223,1,23,19,7,9,75.8
2021,223,2,23,19,5,9,75.8
2021,223,3,17,19,1,6,75.8
2021,223,4,17,19,2,6,75.8
2021,223,5,17,19,1,6,75.8
2021,223,6,20,19,-4,7,75.8
2021,223,7,20,19,-8,7,75.8
2021,223,8,20,19,-5,7,75.8
2021,223,9,13,19,-5,5,75.8
2021,223,10,13,19,-4,5,75.8
2021,223,11,13,19,-3,5,75.8
2021,223,12,13,19,-5,5,75.8
2021,223,13,13,19,-2,5,75.8
